time,"P(B1|X3)","P(B1|X6)","P(B2|X6)"
8.620000e-11,7.921248e-01,5.765036e-02,5.878081e-02
8.640000e-11,7.921461e-01,5.797749e-02,5.911429e-02
8.660000e-11,7.921670e-01,5.830462e-02,5.944783e-02
8.680000e-11,7.921877e-01,5.863175e-02,5.978143e-02
8.700000e-11,7.922080e-01,5.895890e-02,6.011508e-02
8.720000e-11,7.922280e-01,5.928608e-02,6.044877e-02
8.740000e-11,7.922477e-01,5.961330e-02,6.078247e-02
8.760000e-11,7.922670e-01,5.994058e-02,6.111619e-02
8.780000e-11,7.922861e-01,6.026792e-02,6.144991e-02
8.800000e-11,7.923049e-01,6.059532e-02,6.178364e-02
8.820000e-11,7.923233e-01,6.092278e-02,6.211738e-02
8.840000e-11,7.923415e-01,6.125030e-02,6.245114e-02
8.860000e-11,7.923594e-01,6.157786e-02,6.278493e-02
8.880000e-11,7.923770e-01,6.190544e-02,6.311876e-02
8.900000e-11,7.923943e-01,6.223304e-02,6.345263e-02
8.920000e-11,7.924113e-01,6.256065e-02,6.378657e-02
8.940000e-11,7.924281e-01,6.288826e-02,6.412056e-02
8.960000e-11,7.924446e-01,6.321587e-02,6.445460e-02
8.980000e-11,7.924609e-01,6.354350e-02,6.478868e-02
9.000000e-11,7.924769e-01,6.387114e-02,6.512280e-02
9.020000e-11,7.924926e-01,6.419881e-02,6.545695e-02
9.040000e-11,7.925081e-01,6.452652e-02,6.579111e-02
9.060000e-11,7.925234e-01,6.485428e-02,6.612528e-02
9.080000e-11,7.925384e-01,6.518209e-02,6.645946e-02
9.100000e-11,7.925532e-01,6.550995e-02,6.679364e-02
9.120000e-11,7.925677e-01,6.583785e-02,6.712784e-02
9.140000e-11,7.925820e-01,6.616580e-02,6.746206e-02
9.160000e-11,7.925961e-01,6.649377e-02,6.779631e-02
9.180000e-11,7.926100e-01,6.682177e-02,6.813060e-02
9.200000e-11,7.926236e-01,6.714978e-02,6.846492e-02
9.220000e-11,7.926371e-01,6.747780e-02,6.879930e-02
9.240000e-11,7.926503e-01,6.780582e-02,6.913371e-02
9.260000e-11,7.926633e-01,6.813385e-02,6.946817e-02
9.280000e-11,7.926761e-01,6.846189e-02,6.980266e-02
9.300000e-11,7.926887e-01,6.878995e-02,7.013718e-02
9.320000e-11,7.927011e-01,6.911804e-02,7.047172e-02
9.340000e-11,7.927133e-01,6.944616e-02,7.080627e-02
9.360000e-11,7.927253e-01,6.977433e-02,7.114083e-02
9.380000e-11,7.927372e-01,7.010253e-02,7.147540e-02
9.400000e-11,7.927488e-01,7.043078e-02,7.180998e-02
9.420000e-11,7.927603e-01,7.075906e-02,7.214458e-02
9.440000e-11,7.927715e-01,7.108738e-02,7.247919e-02
9.460000e-11,7.927826e-01,7.141571e-02,7.281383e-02
9.480000e-11,7.927935e-01,7.174407e-02,7.314851e-02
9.500000e-11,7.928043e-01,7.207243e-02,7.348322e-02
9.520000e-11,7.928149e-01,7.240080e-02,7.381797e-02
9.540000e-11,7.928253e-01,7.272918e-02,7.415275e-02
9.560000e-11,7.928355e-01,7.305757e-02,7.448757e-02
9.580000e-11,7.928456e-01,7.338597e-02,7.482241e-02
9.600000e-11,7.928556e-01,7.371439e-02,7.515728e-02
9.620000e-11,7.928653e-01,7.404284e-02,7.549216e-02
9.640000e-11,7.928750e-01,7.437132e-02,7.582705e-02
9.660000e-11,7.928844e-01,7.469984e-02,7.616195e-02
9.680000e-11,7.928938e-01,7.502838e-02,7.649686e-02
9.700000e-11,7.929029e-01,7.535697e-02,7.683178e-02
9.720000e-11,7.929119e-01,7.568558e-02,7.716672e-02
9.740000e-11,7.929208e-01,7.601421e-02,7.750168e-02
9.760000e-11,7.929296e-01,7.634287e-02,7.783667e-02
9.780000e-11,7.929382e-01,7.667153e-02,7.817168e-02
9.800000e-11,7.929467e-01,7.700021e-02,7.850672e-02
9.820000e-11,7.929550e-01,7.732889e-02,7.884180e-02
9.840000e-11,7.929632e-01,7.765759e-02,7.917690e-02
9.860000e-11,7.929713e-01,7.798629e-02,7.951204e-02
9.880000e-11,7.929792e-01,7.831501e-02,7.984719e-02
9.900000e-11,7.929871e-01,7.864375e-02,8.018236e-02
9.920000e-11,7.929948e-01,7.897252e-02,8.051754e-02
9.940000e-11,7.930024e-01,7.930131e-02,8.085274e-02
9.960000e-11,7.930098e-01,7.963013e-02,8.118794e-02
9.980000e-11,7.930172e-01,7.995898e-02,8.152316e-02
1.000000e-10,7.930244e-01,8.028786e-02,8.185839e-02
1.002000e-10,7.930315e-01,8.061483e-02,8.219169e-02
1.004000e-10,7.930380e-01,8.093078e-02,8.251392e-02
1.006000e-10,7.930435e-01,8.122115e-02,8.281031e-02
1.008000e-10,7.930471e-01,8.147208e-02,8.306659e-02
1.010000e-10,7.930476e-01,8.167476e-02,8.327338e-02
1.012000e-10,7.930442e-01,8.182698e-02,8.342795e-02
1.014000e-10,7.930361e-01,8.193235e-02,8.353363e-02
1.016000e-10,7.930227e-01,8.199844e-02,8.359812e-02
1.018000e-10,7.930043e-01,8.203464e-02,8.363132e-02
1.020000e-10,7.929812e-01,8.205038e-02,8.364341e-02
1.022000e-10,7.929544e-01,8.205386e-02,8.364340e-02
1.024000e-10,7.929250e-01,8.205140e-02,8.363832e-02
1.026000e-10,7.928941e-01,8.204730e-02,8.363293e-02
1.028000e-10,7.928629e-01,8.204404e-02,8.362990e-02
1.030000e-10,7.928323e-01,8.204271e-02,8.363024e-02
1.032000e-10,7.928027e-01,8.204346e-02,8.363375e-02
1.034000e-10,7.927746e-01,8.204593e-02,8.363958e-02
1.036000e-10,7.927479e-01,8.204958e-02,8.364659e-02
1.038000e-10,7.927224e-01,8.205392e-02,8.365370e-02
1.040000e-10,7.926980e-01,8.205856e-02,8.366005e-02
1.042000e-10,7.926743e-01,8.206327e-02,8.366515e-02
1.044000e-10,7.926511e-01,8.206789e-02,8.366883e-02
1.046000e-10,7.926281e-01,8.207232e-02,8.367120e-02
1.048000e-10,7.926053e-01,8.207646e-02,8.367259e-02
1.050000e-10,7.925825e-01,8.208021e-02,8.367342e-02
1.052000e-10,7.925599e-01,8.208346e-02,8.367413e-02
1.054000e-10,7.925374e-01,8.208612e-02,8.367506e-02
1.056000e-10,7.925151e-01,8.208814e-02,8.367646e-02
1.058000e-10,7.924932e-01,8.208955e-02,8.367843e-02
1.060000e-10,7.924716e-01,8.209043e-02,8.368091e-02
1.062000e-10,7.924504e-01,8.209096e-02,8.368375e-02
1.064000e-10,7.924297e-01,8.209136e-02,8.368675e-02
1.066000e-10,7.924093e-01,8.209184e-02,8.368966e-02
1.068000e-10,7.923893e-01,8.209263e-02,8.369228e-02
1.070000e-10,7.923697e-01,8.209388e-02,8.369446e-02
1.072000e-10,7.923504e-01,8.209565e-02,8.369613e-02
1.074000e-10,7.923313e-01,8.209792e-02,8.369734e-02
1.076000e-10,7.923126e-01,8.210056e-02,8.369819e-02
1.078000e-10,7.922940e-01,8.210340e-02,8.369885e-02
1.080000e-10,7.922757e-01,8.210621e-02,8.369952e-02
1.082000e-10,7.922577e-01,8.210879e-02,8.370037e-02
1.084000e-10,7.922400e-01,8.211097e-02,8.370154e-02
1.086000e-10,7.922225e-01,8.211265e-02,8.370307e-02
1.088000e-10,7.922054e-01,8.211382e-02,8.370498e-02
1.090000e-10,7.921885e-01,8.211457e-02,8.370716e-02
1.092000e-10,7.921720e-01,8.211503e-02,8.370950e-02
1.094000e-10,7.921558e-01,8.211539e-02,8.371183e-02
1.096000e-10,7.921398e-01,8.211585e-02,8.371399e-02
1.098000e-10,7.921241e-01,8.211657e-02,8.371587e-02
1.100000e-10,7.921087e-01,8.211767e-02,8.371738e-02
1.102000e-10,7.920935e-01,8.211916e-02,8.371852e-02
1.104000e-10,7.920784e-01,8.212102e-02,8.371934e-02
1.106000e-10,7.920636e-01,8.212312e-02,8.371996e-02
1.108000e-10,7.920490e-01,8.212533e-02,8.372049e-02
1.110000e-10,7.920346e-01,8.212747e-02,8.372109e-02
1.112000e-10,7.920204e-01,8.212938e-02,8.372188e-02
1.114000e-10,7.920064e-01,8.213095e-02,8.372292e-02
1.116000e-10,7.919927e-01,8.213214e-02,8.372426e-02
1.118000e-10,7.919792e-01,8.213296e-02,8.372585e-02
1.120000e-10,7.919660e-01,8.213349e-02,8.372761e-02
1.122000e-10,7.919530e-01,8.213385e-02,8.372945e-02
1.124000e-10,7.919402e-01,8.213419e-02,8.373123e-02
1.126000e-10,7.919277e-01,8.213465e-02,8.373284e-02
1.128000e-10,7.919153e-01,8.213534e-02,8.373421e-02
1.130000e-10,7.919032e-01,8.213632e-02,8.373530e-02
1.132000e-10,7.918912e-01,8.213760e-02,8.373611e-02
1.134000e-10,7.918793e-01,8.213913e-02,8.373671e-02
1.136000e-10,7.918677e-01,8.214082e-02,8.373719e-02
1.138000e-10,7.918561e-01,8.214252e-02,8.373765e-02
1.140000e-10,7.918448e-01,8.214413e-02,8.373819e-02
1.142000e-10,7.918336e-01,8.214554e-02,8.373889e-02
1.144000e-10,7.918226e-01,8.214667e-02,8.373981e-02
1.146000e-10,7.918119e-01,8.214750e-02,8.374094e-02
1.148000e-10,7.918013e-01,8.214807e-02,8.374224e-02
1.150000e-10,7.917908e-01,8.214845e-02,8.374365e-02
1.152000e-10,7.917806e-01,8.214875e-02,8.374507e-02
1.154000e-10,7.917706e-01,8.214906e-02,8.374642e-02
1.156000e-10,7.917607e-01,8.214951e-02,8.374762e-02
1.158000e-10,7.917510e-01,8.215015e-02,8.374861e-02
1.160000e-10,7.917414e-01,8.215101e-02,8.374939e-02
1.162000e-10,7.917319e-01,8.215210e-02,8.374998e-02
1.164000e-10,7.917226e-01,8.215334e-02,8.375043e-02
1.166000e-10,7.917134e-01,8.215467e-02,8.375081e-02
1.168000e-10,7.917044e-01,8.215598e-02,8.375121e-02
1.170000e-10,7.916954e-01,8.215718e-02,8.375170e-02
1.172000e-10,7.916866e-01,8.215821e-02,8.375232e-02
1.174000e-10,7.916780e-01,8.215901e-02,8.375311e-02
1.176000e-10,7.916695e-01,8.215960e-02,8.375405e-02
1.178000e-10,7.916612e-01,8.216000e-02,8.375511e-02
1.180000e-10,7.916530e-01,8.216029e-02,8.375622e-02
1.182000e-10,7.916449e-01,8.216054e-02,8.375731e-02
1.184000e-10,7.916370e-01,8.216084e-02,8.375833e-02
1.186000e-10,7.916293e-01,8.216126e-02,8.375921e-02
1.188000e-10,7.916216e-01,8.216183e-02,8.375994e-02
1.190000e-10,7.916140e-01,8.216258e-02,8.376050e-02
1.192000e-10,7.916066e-01,8.216348e-02,8.376093e-02
1.194000e-10,7.915993e-01,8.216448e-02,8.376127e-02
1.196000e-10,7.915920e-01,8.216552e-02,8.376159e-02
1.198000e-10,7.915849e-01,8.216651e-02,8.376194e-02
1.200000e-10,7.915779e-01,8.216741e-02,8.376237e-02
1.202000e-10,7.915709e-01,8.216815e-02,8.376291e-02
1.204000e-10,7.915642e-01,8.216872e-02,8.376358e-02
1.206000e-10,7.915575e-01,8.216914e-02,8.376436e-02
1.208000e-10,7.915509e-01,8.216943e-02,8.376520e-02
1.210000e-10,7.915445e-01,8.216966e-02,8.376607e-02
1.212000e-10,7.915382e-01,8.216988e-02,8.376691e-02
1.214000e-10,7.915319e-01,8.217016e-02,8.376767e-02
1.216000e-10,7.915258e-01,8.217054e-02,8.376832e-02
1.218000e-10,7.915198e-01,8.217105e-02,8.376884e-02
1.220000e-10,7.915138e-01,8.217168e-02,8.376925e-02
1.222000e-10,7.915080e-01,8.217242e-02,8.376957e-02
1.224000e-10,7.915022e-01,8.217321e-02,8.376984e-02
1.226000e-10,7.914965e-01,8.217401e-02,8.377011e-02
1.228000e-10,7.914909e-01,8.217477e-02,8.377041e-02
1.230000e-10,7.914853e-01,8.217542e-02,8.377079e-02
1.232000e-10,7.914799e-01,8.217596e-02,8.377126e-02
1.234000e-10,7.914745e-01,8.217637e-02,8.377182e-02
1.236000e-10,7.914693e-01,8.217666e-02,8.377245e-02
1.238000e-10,7.914641e-01,8.217688e-02,8.377312e-02
1.240000e-10,7.914591e-01,8.217707e-02,8.377379e-02
1.242000e-10,7.914541e-01,8.217726e-02,8.377443e-02
1.244000e-10,7.914492e-01,8.217752e-02,8.377500e-02
1.246000e-10,7.914444e-01,8.217786e-02,8.377547e-02
1.248000e-10,7.914396e-01,8.217830e-02,8.377586e-02
1.250000e-10,7.914349e-01,8.217883e-02,8.377616e-02
1.252000e-10,7.914303e-01,8.217943e-02,8.377640e-02
1.254000e-10,7.914258e-01,8.218005e-02,8.377662e-02
1.256000e-10,7.914213e-01,8.218067e-02,8.377684e-02
1.258000e-10,7.914168e-01,8.218123e-02,8.377711e-02
1.260000e-10,7.914125e-01,8.218171e-02,8.377744e-02
1.262000e-10,7.914082e-01,8.218210e-02,8.377783e-02
1.264000e-10,7.914040e-01,8.218239e-02,8.377830e-02
1.266000e-10,7.913999e-01,8.218261e-02,8.377880e-02
1.268000e-10,7.913958e-01,8.218277e-02,8.377933e-02
1.270000e-10,7.913918e-01,8.218293e-02,8.377985e-02
1.272000e-10,7.913879e-01,8.218311e-02,8.378033e-02
1.274000e-10,7.913841e-01,8.218334e-02,8.378075e-02
1.276000e-10,7.913803e-01,8.218364e-02,8.378110e-02
1.278000e-10,7.913765e-01,8.218401e-02,8.378138e-02
1.280000e-10,7.913728e-01,8.218445e-02,8.378160e-02
1.282000e-10,7.913692e-01,8.218493e-02,8.378179e-02
1.284000e-10,7.913656e-01,8.218541e-02,8.378197e-02
1.286000e-10,7.913621e-01,8.218588e-02,8.378216e-02
1.288000e-10,7.913586e-01,8.218630e-02,8.378239e-02
1.290000e-10,7.913552e-01,8.218665e-02,8.378268e-02
1.292000e-10,7.913518e-01,8.218693e-02,8.378301e-02
1.294000e-10,7.913485e-01,8.218714e-02,8.378339e-02
1.296000e-10,7.913453e-01,8.218730e-02,8.378379e-02
1.298000e-10,7.913421e-01,8.218743e-02,8.378420e-02
1.300000e-10,7.913389e-01,8.218757e-02,8.378460e-02
1.302000e-10,7.913358e-01,8.218772e-02,8.378496e-02
1.304000e-10,7.913328e-01,8.218793e-02,8.378527e-02
1.306000e-10,7.913298e-01,8.218819e-02,8.378553e-02
1.308000e-10,7.913269e-01,8.218850e-02,8.378573e-02
1.310000e-10,7.913240e-01,8.218886e-02,8.378590e-02
1.312000e-10,7.913211e-01,8.218924e-02,8.378605e-02
1.314000e-10,7.913183e-01,8.218961e-02,8.378620e-02
1.316000e-10,7.913155e-01,8.218997e-02,8.378637e-02
1.318000e-10,7.913127e-01,8.219028e-02,8.378656e-02
1.320000e-10,7.913101e-01,8.219053e-02,8.378680e-02
1.322000e-10,7.913074e-01,8.219073e-02,8.378708e-02
1.324000e-10,7.913048e-01,8.219089e-02,8.378738e-02
1.326000e-10,7.913023e-01,8.219101e-02,8.378770e-02
1.328000e-10,7.912997e-01,8.219112e-02,8.378802e-02
1.330000e-10,7.912973e-01,8.219123e-02,8.378832e-02
1.332000e-10,7.912948e-01,8.219137e-02,8.378859e-02
1.334000e-10,7.912925e-01,8.219155e-02,8.378882e-02
1.336000e-10,7.912901e-01,8.219177e-02,8.378901e-02
1.338000e-10,7.912878e-01,8.219203e-02,8.378916e-02
1.340000e-10,7.912855e-01,8.219232e-02,8.378929e-02
1.342000e-10,7.912832e-01,8.219262e-02,8.378941e-02
1.344000e-10,7.912810e-01,8.219290e-02,8.378954e-02
1.346000e-10,7.912788e-01,8.219317e-02,8.378968e-02
1.348000e-10,7.912767e-01,8.219340e-02,8.378985e-02
1.350000e-10,7.912745e-01,8.219358e-02,8.379005e-02
1.352000e-10,7.912725e-01,8.219373e-02,8.379028e-02
1.354000e-10,7.912704e-01,8.219384e-02,8.379052e-02
1.356000e-10,7.912684e-01,8.219394e-02,8.379077e-02
1.358000e-10,7.912664e-01,8.219403e-02,8.379102e-02
1.360000e-10,7.912645e-01,8.219413e-02,8.379125e-02
1.362000e-10,7.912626e-01,8.219425e-02,8.379145e-02
1.364000e-10,7.912607e-01,8.219441e-02,8.379162e-02
1.366000e-10,7.912588e-01,8.219459e-02,8.379176e-02
1.368000e-10,7.912570e-01,8.219481e-02,8.379187e-02
1.370000e-10,7.912552e-01,8.219503e-02,8.379197e-02
1.372000e-10,7.912534e-01,8.219526e-02,8.379207e-02
1.374000e-10,7.912517e-01,8.219548e-02,8.379218e-02
1.376000e-10,7.912499e-01,8.219568e-02,8.379230e-02
1.378000e-10,7.912483e-01,8.219585e-02,8.379244e-02
1.380000e-10,7.912466e-01,8.219599e-02,8.379261e-02
1.382000e-10,7.912449e-01,8.219609e-02,8.379279e-02
1.384000e-10,7.912433e-01,8.219618e-02,8.379299e-02
1.386000e-10,7.912418e-01,8.219625e-02,8.379318e-02
1.388000e-10,7.912402e-01,8.219633e-02,8.379337e-02
1.390000e-10,7.912387e-01,8.219642e-02,8.379354e-02
1.392000e-10,7.912372e-01,8.219653e-02,8.379369e-02
1.394000e-10,7.912357e-01,8.219666e-02,8.379382e-02
1.396000e-10,7.912342e-01,8.219681e-02,8.379392e-02
1.398000e-10,7.912328e-01,8.219698e-02,8.379401e-02
1.400000e-10,7.912314e-01,8.219716e-02,8.379409e-02
1.402000e-10,7.912300e-01,8.219734e-02,8.379417e-02
1.404000e-10,7.912286e-01,8.219751e-02,8.379426e-02
1.406000e-10,7.912272e-01,8.219765e-02,8.379436e-02
1.408000e-10,7.912259e-01,8.219778e-02,8.379448e-02
1.410000e-10,7.912246e-01,8.219788e-02,8.379462e-02
1.412000e-10,7.912233e-01,8.219796e-02,8.379477e-02
1.414000e-10,7.912220e-01,8.219802e-02,8.379492e-02
1.416000e-10,7.912208e-01,8.219808e-02,8.379507e-02
1.418000e-10,7.912196e-01,8.219815e-02,8.379522e-02
1.420000e-10,7.912184e-01,8.219822e-02,8.379534e-02
1.422000e-10,7.912172e-01,8.219832e-02,8.379546e-02
1.424000e-10,7.912160e-01,8.219843e-02,8.379555e-02
1.426000e-10,7.912148e-01,8.219856e-02,8.379563e-02
1.428000e-10,7.912137e-01,8.219869e-02,8.379570e-02
1.430000e-10,7.912126e-01,8.219883e-02,8.379576e-02
1.432000e-10,7.912115e-01,8.219897e-02,8.379583e-02
1.434000e-10,7.912104e-01,8.219910e-02,8.379590e-02
1.436000e-10,7.912093e-01,8.219920e-02,8.379599e-02
1.438000e-10,7.912083e-01,8.219929e-02,8.379609e-02
1.440000e-10,7.912073e-01,8.219937e-02,8.379620e-02
1.442000e-10,7.912062e-01,8.219943e-02,8.379632e-02
1.444000e-10,7.912053e-01,8.219948e-02,8.379644e-02
1.446000e-10,7.912043e-01,8.219953e-02,8.379656e-02
1.448000e-10,7.912033e-01,8.219959e-02,8.379666e-02
1.450000e-10,7.912024e-01,8.219965e-02,8.379676e-02
1.452000e-10,7.912014e-01,8.219973e-02,8.379684e-02
1.454000e-10,7.912005e-01,8.219982e-02,8.379691e-02
1.456000e-10,7.911996e-01,8.219992e-02,8.379697e-02
1.458000e-10,7.911987e-01,8.220003e-02,8.379703e-02
1.460000e-10,7.911978e-01,8.220014e-02,8.379708e-02
1.462000e-10,7.911970e-01,8.220025e-02,8.379714e-02
1.464000e-10,7.911961e-01,8.220034e-02,8.379720e-02
1.466000e-10,7.911953e-01,8.220042e-02,8.379727e-02
1.468000e-10,7.911944e-01,8.220049e-02,8.379735e-02
1.470000e-10,7.911936e-01,8.220054e-02,8.379744e-02
1.472000e-10,7.911928e-01,8.220059e-02,8.379754e-02
1.474000e-10,7.911920e-01,8.220063e-02,8.379763e-02
1.476000e-10,7.911913e-01,8.220067e-02,8.379772e-02
1.478000e-10,7.911905e-01,8.220072e-02,8.379780e-02
1.480000e-10,7.911898e-01,8.220078e-02,8.379787e-02
1.482000e-10,7.911890e-01,8.220084e-02,8.379794e-02
1.484000e-10,7.911883e-01,8.220092e-02,8.379799e-02
1.486000e-10,7.911876e-01,8.220100e-02,8.379803e-02
1.488000e-10,7.911869e-01,8.220109e-02,8.379808e-02
1.490000e-10,7.911862e-01,8.220117e-02,8.379812e-02
1.492000e-10,7.911855e-01,8.220125e-02,8.379817e-02
1.494000e-10,7.911848e-01,8.220132e-02,8.379822e-02
1.496000e-10,7.911842e-01,8.220138e-02,8.379828e-02
1.498000e-10,7.911835e-01,8.220143e-02,8.379835e-02
1.500000e-10,7.911829e-01,8.220147e-02,8.379842e-02
1.502000e-10,7.911823e-01,8.220150e-02,8.379849e-02
1.504000e-10,7.911817e-01,8.220154e-02,8.379857e-02
1.506000e-10,7.911810e-01,8.220157e-02,8.379863e-02
1.508000e-10,7.911805e-01,8.220161e-02,8.379870e-02
1.510000e-10,7.911799e-01,8.220166e-02,8.379875e-02
1.512000e-10,7.911793e-01,8.220172e-02,8.379880e-02
1.514000e-10,7.911787e-01,8.220178e-02,8.379884e-02
1.516000e-10,7.911781e-01,8.220185e-02,8.379887e-02
1.518000e-10,7.911776e-01,8.220191e-02,8.379891e-02
1.520000e-10,7.911771e-01,8.220198e-02,8.379894e-02
1.522000e-10,7.911765e-01,8.220204e-02,8.379898e-02
1.524000e-10,7.911760e-01,8.220209e-02,8.379903e-02
1.526000e-10,7.911755e-01,8.220213e-02,8.379908e-02
1.528000e-10,7.911750e-01,8.220217e-02,8.379913e-02
1.530000e-10,7.911745e-01,8.220220e-02,8.379919e-02
1.532000e-10,7.911740e-01,8.220223e-02,8.379924e-02
1.534000e-10,7.911735e-01,8.220226e-02,8.379930e-02
1.536000e-10,7.911730e-01,8.220229e-02,8.379935e-02
1.538000e-10,7.911725e-01,8.220232e-02,8.379940e-02
1.540000e-10,7.911721e-01,8.220236e-02,8.379944e-02
1.542000e-10,7.911716e-01,8.220241e-02,8.379947e-02
1.544000e-10,7.911712e-01,8.220246e-02,8.379951e-02
1.546000e-10,7.911707e-01,8.220251e-02,8.379953e-02
1.548000e-10,7.911703e-01,8.220256e-02,8.379956e-02
1.550000e-10,7.911698e-01,8.220261e-02,8.379959e-02
1.552000e-10,7.911694e-01,8.220265e-02,8.379962e-02
1.554000e-10,7.911690e-01,8.220269e-02,8.379966e-02
1.556000e-10,7.911686e-01,8.220273e-02,8.379970e-02
1.558000e-10,7.911682e-01,8.220275e-02,8.379974e-02
1.560000e-10,7.911678e-01,8.220278e-02,8.379979e-02
1.562000e-10,7.911674e-01,8.220280e-02,8.379983e-02
1.564000e-10,7.911670e-01,8.220282e-02,8.379988e-02
1.566000e-10,7.911667e-01,8.220285e-02,8.379992e-02
1.568000e-10,7.911663e-01,8.220288e-02,8.379995e-02
1.570000e-10,7.911659e-01,8.220291e-02,8.379998e-02
1.572000e-10,7.911656e-01,8.220295e-02,8.380001e-02
1.574000e-10,7.911652e-01,8.220299e-02,8.380003e-02
1.576000e-10,7.911649e-01,8.220303e-02,8.380006e-02
1.578000e-10,7.911645e-01,8.220307e-02,8.380008e-02
1.580000e-10,7.911642e-01,8.220311e-02,8.380010e-02
1.582000e-10,7.911638e-01,8.220314e-02,8.380013e-02
1.584000e-10,7.911635e-01,8.220317e-02,8.380016e-02
1.586000e-10,7.911632e-01,8.220319e-02,8.380019e-02
1.588000e-10,7.911629e-01,8.220321e-02,8.380023e-02
1.590000e-10,7.911626e-01,8.220323e-02,8.380026e-02
1.592000e-10,7.911623e-01,8.220325e-02,8.380030e-02
1.594000e-10,7.911620e-01,8.220327e-02,8.380033e-02
1.596000e-10,7.911617e-01,8.220329e-02,8.380036e-02
1.598000e-10,7.911614e-01,8.220332e-02,8.380039e-02
1.600000e-10,7.911611e-01,8.220334e-02,8.380041e-02
1.602000e-10,7.911608e-01,8.220337e-02,8.380043e-02
1.604000e-10,7.911605e-01,8.220340e-02,8.380045e-02
1.606000e-10,7.911603e-01,8.220344e-02,8.380047e-02
1.608000e-10,7.911600e-01,8.220347e-02,8.380049e-02
1.610000e-10,7.911597e-01,8.220350e-02,8.380051e-02
1.612000e-10,7.911595e-01,8.220352e-02,8.380053e-02
1.614000e-10,7.911592e-01,8.220354e-02,8.380055e-02
1.616000e-10,7.911589e-01,8.220356e-02,8.380058e-02
1.618000e-10,7.911587e-01,8.220358e-02,8.380061e-02
1.620000e-10,7.911584e-01,8.220359e-02,8.380063e-02
1.622000e-10,7.911582e-01,8.220361e-02,8.380066e-02
1.624000e-10,7.911580e-01,8.220362e-02,8.380069e-02
1.626000e-10,7.911577e-01,8.220364e-02,8.380071e-02
1.628000e-10,7.911575e-01,8.220366e-02,8.380073e-02
1.630000e-10,7.911573e-01,8.220368e-02,8.380075e-02
1.632000e-10,7.911571e-01,8.220371e-02,8.380076e-02
1.634000e-10,7.911568e-01,8.220373e-02,8.380078e-02
1.636000e-10,7.911566e-01,8.220376e-02,8.380079e-02
1.638000e-10,7.911564e-01,8.220378e-02,8.380081e-02
1.640000e-10,7.911562e-01,8.220380e-02,8.380082e-02
1.642000e-10,7.911560e-01,8.220382e-02,8.380084e-02
1.644000e-10,7.911558e-01,8.220384e-02,8.380086e-02
1.646000e-10,7.911556e-01,8.220385e-02,8.380088e-02
1.648000e-10,7.911554e-01,8.220386e-02,8.380090e-02
1.650000e-10,7.911552e-01,8.220388e-02,8.380093e-02
1.652000e-10,7.911550e-01,8.220389e-02,8.380095e-02
1.654000e-10,7.911548e-01,8.220390e-02,8.380097e-02
1.656000e-10,7.911546e-01,8.220392e-02,8.380098e-02
1.658000e-10,7.911545e-01,8.220393e-02,8.380100e-02
1.660000e-10,7.911543e-01,8.220395e-02,8.380101e-02
1.662000e-10,7.911541e-01,8.220397e-02,8.380102e-02
1.664000e-10,7.911539e-01,8.220399e-02,8.380104e-02
1.666000e-10,7.911538e-01,8.220401e-02,8.380105e-02
1.668000e-10,7.911536e-01,8.220403e-02,8.380106e-02
1.670000e-10,7.911534e-01,8.220404e-02,8.380107e-02
1.672000e-10,7.911533e-01,8.220406e-02,8.380109e-02
1.674000e-10,7.911531e-01,8.220407e-02,8.380111e-02
1.676000e-10,7.911530e-01,8.220408e-02,8.380112e-02
1.678000e-10,7.911528e-01,8.220409e-02,8.380114e-02
1.680000e-10,7.911527e-01,8.220410e-02,8.380116e-02
1.682000e-10,7.911525e-01,8.220411e-02,8.380117e-02
1.684000e-10,7.911524e-01,8.220412e-02,8.380119e-02
1.686000e-10,7.911522e-01,8.220413e-02,8.380120e-02
1.688000e-10,7.911521e-01,8.220415e-02,8.380121e-02
1.690000e-10,7.911519e-01,8.220416e-02,8.380122e-02
1.692000e-10,7.911518e-01,8.220418e-02,8.380123e-02
1.694000e-10,7.911517e-01,8.220419e-02,8.380124e-02
1.696000e-10,7.911515e-01,8.220421e-02,8.380125e-02
1.698000e-10,7.911514e-01,8.220422e-02,8.380126e-02
1.700000e-10,7.911513e-01,8.220423e-02,8.380127e-02
1.702000e-10,7.911511e-01,8.220424e-02,8.380128e-02
1.704000e-10,7.911510e-01,8.220425e-02,8.380130e-02
1.706000e-10,7.911509e-01,8.220426e-02,8.380131e-02
1.708000e-10,7.911508e-01,8.220427e-02,8.380132e-02
1.710000e-10,7.911506e-01,8.220428e-02,8.380134e-02
1.712000e-10,7.911505e-01,8.220428e-02,8.380135e-02
1.714000e-10,7.911504e-01,8.220429e-02,8.380136e-02
1.716000e-10,7.911503e-01,8.220430e-02,8.380137e-02
1.718000e-10,7.911502e-01,8.220432e-02,8.380138e-02
1.720000e-10,7.911501e-01,8.220433e-02,8.380139e-02
1.722000e-10,7.911500e-01,8.220434e-02,8.380139e-02
1.724000e-10,7.911499e-01,8.220435e-02,8.380140e-02
1.726000e-10,7.911498e-01,8.220436e-02,8.380141e-02
1.728000e-10,7.911496e-01,8.220437e-02,8.380142e-02
