time,"P(B1|X1)","P(B1|X2)","P(B2|X2)","P(B1|X3)","P(B2|X3)","P(B1|X4)","P(B2|X4)","P(B1|X5)","P(B2|X5)","P(B5|X9)","P(B1|X9)","P(B1|X6)","P(B1|X7)","P(B2|X7)","P(B1|X8)","P(B2|X8)","P(B2|X9)","P(B3|X9)","P(B4|X9)","P(B6|X9)","P(B1|X10)","P(B2|X10)","P(B1|X11)","P(B2|X11)","P(B1|X12)"
3.056000e-10,2.571738e+01,2.586239e+01,2.590288e+01,2.591051e+01,2.591533e+01,2.591664e+01,2.592153e+01,2.593396e+01,2.598811e+01,2.610945e+01,-6.032426e+00,3.200081e+01,3.214050e+01,3.216516e+01,3.211300e+01,3.189476e+01,3.085936e+01,2.611328e+01,2.045666e+01,1.978918e+01,1.970975e+01,1.965512e+01,1.963682e+01,1.963547e+01,1.963142e+01
3.058000e-10,2.571738e+01,2.586239e+01,2.590288e+01,2.591051e+01,2.591533e+01,2.591664e+01,2.592153e+01,2.593396e+01,2.598811e+01,2.610945e+01,-6.032426e+00,3.200081e+01,3.214050e+01,3.216516e+01,3.211300e+01,3.189476e+01,3.085936e+01,2.611328e+01,2.045666e+01,1.978918e+01,1.970975e+01,1.965512e+01,1.963682e+01,1.963547e+01,1.963142e+01
3.060000e-10,2.571738e+01,2.586239e+01,2.590288e+01,2.591051e+01,2.591533e+01,2.591664e+01,2.592153e+01,2.593396e+01,2.598811e+01,2.610945e+01,-6.032426e+00,3.200081e+01,3.214050e+01,3.216516e+01,3.211300e+01,3.189476e+01,3.085936e+01,2.611328e+01,2.045666e+01,1.978918e+01,1.970975e+01,1.965512e+01,1.963682e+01,1.963547e+01,1.963142e+01
3.062000e-10,2.571738e+01,2.586239e+01,2.590288e+01,2.591051e+01,2.591533e+01,2.591664e+01,2.592153e+01,2.593396e+01,2.598811e+01,2.610945e+01,-6.032426e+00,3.200081e+01,3.214050e+01,3.216516e+01,3.211300e+01,3.189476e+01,3.085936e+01,2.611328e+01,2.045666e+01,1.978918e+01,1.970975e+01,1.965512e+01,1.963682e+01,1.963547e+01,1.963142e+01
3.064000e-10,2.571738e+01,2.586239e+01,2.590288e+01,2.591051e+01,2.591533e+01,2.591664e+01,2.592153e+01,2.593396e+01,2.598811e+01,2.610945e+01,-6.032426e+00,3.200081e+01,3.214050e+01,3.216516e+01,3.211300e+01,3.189476e+01,3.085936e+01,2.611328e+01,2.045666e+01,1.978918e+01,1.970975e+01,1.965512e+01,1.963682e+01,1.963547e+01,1.963142e+01
3.066000e-10,2.571738e+01,2.586239e+01,2.590288e+01,2.591051e+01,2.591533e+01,2.591664e+01,2.592153e+01,2.593396e+01,2.598811e+01,2.610945e+01,-6.032426e+00,3.200081e+01,3.214050e+01,3.216516e+01,3.211300e+01,3.189476e+01,3.085936e+01,2.611328e+01,2.045666e+01,1.978918e+01,1.970975e+01,1.965512e+01,1.963682e+01,1.963547e+01,1.963142e+01
3.068000e-10,2.571738e+01,2.586239e+01,2.590288e+01,2.591051e+01,2.591533e+01,2.591664e+01,2.592153e+01,2.593396e+01,2.598811e+01,2.610945e+01,-6.032426e+00,3.200081e+01,3.214050e+01,3.216516e+01,3.211300e+01,3.189476e+01,3.085936e+01,2.611328e+01,2.045666e+01,1.978918e+01,1.970975e+01,1.965512e+01,1.963682e+01,1.963547e+01,1.963142e+01
3.070000e-10,2.571738e+01,2.586239e+01,2.590288e+01,2.591051e+01,2.591533e+01,2.591664e+01,2.592153e+01,2.593396e+01,2.598811e+01,2.610945e+01,-6.032426e+00,3.200081e+01,3.214050e+01,3.216516e+01,3.211300e+01,3.189476e+01,3.085936e+01,2.611328e+01,2.045666e+01,1.978918e+01,1.970975e+01,1.965512e+01,1.963682e+01,1.963547e+01,1.963142e+01
3.072000e-10,2.571738e+01,2.586239e+01,2.590288e+01,2.591051e+01,2.591533e+01,2.591664e+01,2.592153e+01,2.593396e+01,2.598811e+01,2.610945e+01,-6.032426e+00,3.200081e+01,3.214050e+01,3.216516e+01,3.211300e+01,3.189476e+01,3.085936e+01,2.611328e+01,2.045666e+01,1.978918e+01,1.970975e+01,1.965512e+01,1.963682e+01,1.963547e+01,1.963142e+01
3.074000e-10,2.571738e+01,2.586239e+01,2.590288e+01,2.591051e+01,2.591533e+01,2.591664e+01,2.592153e+01,2.593396e+01,2.598811e+01,2.610945e+01,-6.032426e+00,3.200081e+01,3.214050e+01,3.216516e+01,3.211300e+01,3.189476e+01,3.085936e+01,2.611328e+01,2.045666e+01,1.978918e+01,1.970975e+01,1.965512e+01,1.963682e+01,1.963547e+01,1.963142e+01
3.076000e-10,2.571738e+01,2.586239e+01,2.590288e+01,2.591051e+01,2.591533e+01,2.591664e+01,2.592153e+01,2.593396e+01,2.598811e+01,2.610945e+01,-6.032426e+00,3.200081e+01,3.214050e+01,3.216516e+01,3.211300e+01,3.189476e+01,3.085936e+01,2.611328e+01,2.045666e+01,1.978918e+01,1.970975e+01,1.965512e+01,1.963682e+01,1.963547e+01,1.963142e+01
3.078000e-10,2.571738e+01,2.586239e+01,2.590288e+01,2.591051e+01,2.591533e+01,2.591664e+01,2.592153e+01,2.593396e+01,2.598811e+01,2.610945e+01,-6.032426e+00,3.200081e+01,3.214050e+01,3.216516e+01,3.211300e+01,3.189476e+01,3.085936e+01,2.611328e+01,2.045666e+01,1.978918e+01,1.970975e+01,1.965512e+01,1.963682e+01,1.963547e+01,1.963142e+01
3.080000e-10,2.571738e+01,2.586239e+01,2.590288e+01,2.591051e+01,2.591533e+01,2.591664e+01,2.592153e+01,2.593396e+01,2.598811e+01,2.610945e+01,-6.032426e+00,3.200081e+01,3.214050e+01,3.216516e+01,3.211300e+01,3.189476e+01,3.085936e+01,2.611328e+01,2.045666e+01,1.978918e+01,1.970975e+01,1.965512e+01,1.963682e+01,1.963547e+01,1.963142e+01
3.082000e-10,2.571738e+01,2.586239e+01,2.590288e+01,2.591051e+01,2.591533e+01,2.591664e+01,2.592153e+01,2.593396e+01,2.598811e+01,2.610945e+01,-6.032426e+00,3.200081e+01,3.214050e+01,3.216516e+01,3.211300e+01,3.189476e+01,3.085936e+01,2.611328e+01,2.045666e+01,1.978918e+01,1.970975e+01,1.965512e+01,1.963682e+01,1.963547e+01,1.963142e+01
3.084000e-10,2.571738e+01,2.586239e+01,2.590288e+01,2.591051e+01,2.591533e+01,2.591664e+01,2.592153e+01,2.593396e+01,2.598811e+01,2.610945e+01,-6.032426e+00,3.200081e+01,3.214050e+01,3.216516e+01,3.211300e+01,3.189476e+01,3.085936e+01,2.611328e+01,2.045666e+01,1.978918e+01,1.970975e+01,1.965512e+01,1.963682e+01,1.963547e+01,1.963142e+01
3.086000e-10,2.571738e+01,2.586239e+01,2.590288e+01,2.591051e+01,2.591533e+01,2.591664e+01,2.592153e+01,2.593396e+01,2.598811e+01,2.610945e+01,-6.032426e+00,3.200081e+01,3.214050e+01,3.216516e+01,3.211300e+01,3.189476e+01,3.085936e+01,2.611328e+01,2.045666e+01,1.978918e+01,1.970975e+01,1.965512e+01,1.963682e+01,1.963547e+01,1.963142e+01
3.088000e-10,2.571738e+01,2.586239e+01,2.590288e+01,2.591051e+01,2.591533e+01,2.591664e+01,2.592153e+01,2.593396e+01,2.598811e+01,2.610945e+01,-6.032426e+00,3.200081e+01,3.214050e+01,3.216516e+01,3.211300e+01,3.189476e+01,3.085936e+01,2.611328e+01,2.045666e+01,1.978918e+01,1.970975e+01,1.965512e+01,1.963682e+01,1.963547e+01,1.963142e+01
3.090000e-10,2.571738e+01,2.586239e+01,2.590288e+01,2.591051e+01,2.591533e+01,2.591664e+01,2.592153e+01,2.593396e+01,2.598811e+01,2.610945e+01,-6.032426e+00,3.200081e+01,3.214050e+01,3.216516e+01,3.211300e+01,3.189476e+01,3.085936e+01,2.611328e+01,2.045666e+01,1.978918e+01,1.970975e+01,1.965512e+01,1.963682e+01,1.963547e+01,1.963142e+01
3.092000e-10,2.571738e+01,2.586239e+01,2.590288e+01,2.591051e+01,2.591533e+01,2.591664e+01,2.592153e+01,2.593396e+01,2.598811e+01,2.610945e+01,-6.032426e+00,3.200081e+01,3.214050e+01,3.216516e+01,3.211300e+01,3.189476e+01,3.085936e+01,2.611328e+01,2.045666e+01,1.978918e+01,1.970975e+01,1.965512e+01,1.963682e+01,1.963547e+01,1.963142e+01
3.094000e-10,2.571738e+01,2.586239e+01,2.590288e+01,2.591051e+01,2.591533e+01,2.591664e+01,2.592153e+01,2.593396e+01,2.598811e+01,2.610945e+01,-6.032426e+00,3.200081e+01,3.214050e+01,3.216516e+01,3.211300e+01,3.189476e+01,3.085936e+01,2.611328e+01,2.045666e+01,1.978918e+01,1.970975e+01,1.965512e+01,1.963682e+01,1.963547e+01,1.963142e+01
3.096000e-10,2.571738e+01,2.586239e+01,2.590288e+01,2.591051e+01,2.591533e+01,2.591664e+01,2.592153e+01,2.593396e+01,2.598811e+01,2.610945e+01,-6.032426e+00,3.200081e+01,3.214050e+01,3.216516e+01,3.211300e+01,3.189476e+01,3.085936e+01,2.611328e+01,2.045666e+01,1.978918e+01,1.970975e+01,1.965512e+01,1.963682e+01,1.963547e+01,1.963142e+01
3.098000e-10,2.571738e+01,2.586239e+01,2.590288e+01,2.591051e+01,2.591533e+01,2.591664e+01,2.592153e+01,2.593396e+01,2.598811e+01,2.610945e+01,-6.032426e+00,3.200081e+01,3.214050e+01,3.216516e+01,3.211300e+01,3.189476e+01,3.085936e+01,2.611328e+01,2.045666e+01,1.978918e+01,1.970975e+01,1.965512e+01,1.963682e+01,1.963547e+01,1.963142e+01
3.100000e-10,2.571738e+01,2.586239e+01,2.590288e+01,2.591051e+01,2.591533e+01,2.591664e+01,2.592153e+01,2.593396e+01,2.598811e+01,2.610945e+01,-6.032426e+00,3.200081e+01,3.214050e+01,3.216516e+01,3.211300e+01,3.189476e+01,3.085936e+01,2.611328e+01,2.045666e+01,1.978918e+01,1.970975e+01,1.965512e+01,1.963682e+01,1.963547e+01,1.963142e+01
3.102000e-10,2.571738e+01,2.586239e+01,2.590288e+01,2.591051e+01,2.591533e+01,2.591664e+01,2.592153e+01,2.593396e+01,2.598811e+01,2.610945e+01,-6.032426e+00,3.200081e+01,3.214050e+01,3.216516e+01,3.211300e+01,3.189476e+01,3.085936e+01,2.611328e+01,2.045666e+01,1.978918e+01,1.970975e+01,1.965512e+01,1.963682e+01,1.963547e+01,1.963142e+01
3.104000e-10,2.571738e+01,2.586239e+01,2.590288e+01,2.591051e+01,2.591533e+01,2.591664e+01,2.592153e+01,2.593396e+01,2.598811e+01,2.610945e+01,-6.032426e+00,3.200081e+01,3.214050e+01,3.216516e+01,3.211300e+01,3.189476e+01,3.085936e+01,2.611328e+01,2.045666e+01,1.978918e+01,1.970975e+01,1.965512e+01,1.963682e+01,1.963547e+01,1.963142e+01
3.106000e-10,2.571738e+01,2.586239e+01,2.590288e+01,2.591051e+01,2.591533e+01,2.591664e+01,2.592153e+01,2.593396e+01,2.598811e+01,2.610945e+01,-6.032426e+00,3.200081e+01,3.214050e+01,3.216516e+01,3.211300e+01,3.189476e+01,3.085936e+01,2.611328e+01,2.045666e+01,1.978918e+01,1.970975e+01,1.965512e+01,1.963682e+01,1.963547e+01,1.963142e+01
3.108000e-10,2.571738e+01,2.586239e+01,2.590288e+01,2.591051e+01,2.591533e+01,2.591664e+01,2.592153e+01,2.593396e+01,2.598811e+01,2.610945e+01,-6.032426e+00,3.200081e+01,3.214050e+01,3.216516e+01,3.211300e+01,3.189476e+01,3.085936e+01,2.611328e+01,2.045666e+01,1.978918e+01,1.970975e+01,1.965512e+01,1.963682e+01,1.963547e+01,1.963142e+01
3.110000e-10,2.571738e+01,2.586239e+01,2.590288e+01,2.591051e+01,2.591533e+01,2.591664e+01,2.592153e+01,2.593396e+01,2.598811e+01,2.610945e+01,-6.032426e+00,3.200081e+01,3.214050e+01,3.216516e+01,3.211300e+01,3.189476e+01,3.085936e+01,2.611328e+01,2.045666e+01,1.978918e+01,1.970975e+01,1.965512e+01,1.963682e+01,1.963547e+01,1.963142e+01
3.112000e-10,2.571738e+01,2.586239e+01,2.590288e+01,2.591051e+01,2.591533e+01,2.591664e+01,2.592153e+01,2.593396e+01,2.598811e+01,2.610945e+01,-6.032426e+00,3.200081e+01,3.214050e+01,3.216516e+01,3.211300e+01,3.189476e+01,3.085936e+01,2.611328e+01,2.045666e+01,1.978918e+01,1.970975e+01,1.965512e+01,1.963682e+01,1.963547e+01,1.963142e+01
3.114000e-10,2.571738e+01,2.586239e+01,2.590288e+01,2.591051e+01,2.591533e+01,2.591664e+01,2.592153e+01,2.593396e+01,2.598811e+01,2.610945e+01,-6.032426e+00,3.200081e+01,3.214050e+01,3.216516e+01,3.211300e+01,3.189476e+01,3.085936e+01,2.611328e+01,2.045666e+01,1.978918e+01,1.970975e+01,1.965512e+01,1.963682e+01,1.963547e+01,1.963142e+01
3.116000e-10,2.571738e+01,2.586239e+01,2.590288e+01,2.591051e+01,2.591533e+01,2.591664e+01,2.592153e+01,2.593396e+01,2.598811e+01,2.610945e+01,-6.032426e+00,3.200081e+01,3.214050e+01,3.216516e+01,3.211300e+01,3.189476e+01,3.085936e+01,2.611328e+01,2.045666e+01,1.978918e+01,1.970975e+01,1.965512e+01,1.963682e+01,1.963547e+01,1.963142e+01
3.118000e-10,2.571738e+01,2.586239e+01,2.590288e+01,2.591051e+01,2.591533e+01,2.591664e+01,2.592153e+01,2.593396e+01,2.598811e+01,2.610945e+01,-6.032426e+00,3.200081e+01,3.214050e+01,3.216516e+01,3.211300e+01,3.189476e+01,3.085936e+01,2.611328e+01,2.045666e+01,1.978918e+01,1.970975e+01,1.965512e+01,1.963682e+01,1.963547e+01,1.963142e+01
3.120000e-10,2.571738e+01,2.586239e+01,2.590288e+01,2.591051e+01,2.591533e+01,2.591664e+01,2.592153e+01,2.593396e+01,2.598811e+01,2.610945e+01,-6.032426e+00,3.200081e+01,3.214050e+01,3.216516e+01,3.211300e+01,3.189476e+01,3.085936e+01,2.611328e+01,2.045666e+01,1.978918e+01,1.970975e+01,1.965512e+01,1.963682e+01,1.963547e+01,1.963142e+01
3.122000e-10,2.571738e+01,2.586239e+01,2.590288e+01,2.591051e+01,2.591533e+01,2.591664e+01,2.592153e+01,2.593396e+01,2.598811e+01,2.610945e+01,-6.032426e+00,3.200081e+01,3.214050e+01,3.216516e+01,3.211300e+01,3.189476e+01,3.085936e+01,2.611328e+01,2.045666e+01,1.978918e+01,1.970975e+01,1.965512e+01,1.963682e+01,1.963547e+01,1.963142e+01
3.124000e-10,2.571738e+01,2.586239e+01,2.590288e+01,2.591051e+01,2.591533e+01,2.591664e+01,2.592153e+01,2.593396e+01,2.598811e+01,2.610945e+01,-6.032426e+00,3.200081e+01,3.214050e+01,3.216516e+01,3.211300e+01,3.189476e+01,3.085936e+01,2.611328e+01,2.045666e+01,1.978918e+01,1.970975e+01,1.965512e+01,1.963682e+01,1.963547e+01,1.963142e+01
3.126000e-10,2.571738e+01,2.586239e+01,2.590288e+01,2.591051e+01,2.591533e+01,2.591664e+01,2.592153e+01,2.593396e+01,2.598811e+01,2.610945e+01,-6.032426e+00,3.200081e+01,3.214050e+01,3.216516e+01,3.211300e+01,3.189476e+01,3.085936e+01,2.611328e+01,2.045666e+01,1.978918e+01,1.970975e+01,1.965512e+01,1.963682e+01,1.963547e+01,1.963142e+01
3.128000e-10,2.571738e+01,2.586239e+01,2.590288e+01,2.591051e+01,2.591533e+01,2.591664e+01,2.592153e+01,2.593396e+01,2.598811e+01,2.610945e+01,-6.032426e+00,3.200081e+01,3.214050e+01,3.216516e+01,3.211300e+01,3.189476e+01,3.085936e+01,2.611328e+01,2.045666e+01,1.978918e+01,1.970975e+01,1.965512e+01,1.963682e+01,1.963547e+01,1.963142e+01
3.130000e-10,2.571738e+01,2.586239e+01,2.590288e+01,2.591051e+01,2.591533e+01,2.591664e+01,2.592153e+01,2.593396e+01,2.598811e+01,2.610945e+01,-6.032426e+00,3.200081e+01,3.214050e+01,3.216516e+01,3.211300e+01,3.189476e+01,3.085936e+01,2.611328e+01,2.045666e+01,1.978918e+01,1.970975e+01,1.965512e+01,1.963682e+01,1.963547e+01,1.963142e+01
3.132000e-10,2.571738e+01,2.586239e+01,2.590288e+01,2.591051e+01,2.591533e+01,2.591664e+01,2.592153e+01,2.593396e+01,2.598811e+01,2.610945e+01,-6.032426e+00,3.200081e+01,3.214050e+01,3.216516e+01,3.211300e+01,3.189476e+01,3.085936e+01,2.611328e+01,2.045666e+01,1.978918e+01,1.970975e+01,1.965512e+01,1.963682e+01,1.963547e+01,1.963142e+01
3.134000e-10,2.571738e+01,2.586239e+01,2.590288e+01,2.591051e+01,2.591533e+01,2.591664e+01,2.592153e+01,2.593396e+01,2.598811e+01,2.610945e+01,-6.032426e+00,3.200081e+01,3.214050e+01,3.216516e+01,3.211300e+01,3.189476e+01,3.085936e+01,2.611328e+01,2.045666e+01,1.978918e+01,1.970975e+01,1.965512e+01,1.963682e+01,1.963547e+01,1.963142e+01
3.136000e-10,2.571738e+01,2.586239e+01,2.590288e+01,2.591051e+01,2.591533e+01,2.591664e+01,2.592153e+01,2.593396e+01,2.598811e+01,2.610945e+01,-6.032426e+00,3.200081e+01,3.214050e+01,3.216516e+01,3.211300e+01,3.189476e+01,3.085936e+01,2.611328e+01,2.045666e+01,1.978918e+01,1.970975e+01,1.965512e+01,1.963682e+01,1.963547e+01,1.963142e+01
3.138000e-10,2.571738e+01,2.586239e+01,2.590288e+01,2.591051e+01,2.591533e+01,2.591664e+01,2.592153e+01,2.593396e+01,2.598811e+01,2.610945e+01,-6.032426e+00,3.200081e+01,3.214050e+01,3.216516e+01,3.211300e+01,3.189476e+01,3.085936e+01,2.611328e+01,2.045666e+01,1.978918e+01,1.970975e+01,1.965512e+01,1.963682e+01,1.963547e+01,1.963142e+01
3.140000e-10,2.571738e+01,2.586239e+01,2.590288e+01,2.591051e+01,2.591533e+01,2.591664e+01,2.592153e+01,2.593396e+01,2.598811e+01,2.610945e+01,-6.032426e+00,3.200081e+01,3.214050e+01,3.216516e+01,3.211300e+01,3.189476e+01,3.085936e+01,2.611328e+01,2.045666e+01,1.978918e+01,1.970975e+01,1.965512e+01,1.963682e+01,1.963547e+01,1.963142e+01
3.142000e-10,2.571738e+01,2.586239e+01,2.590288e+01,2.591051e+01,2.591533e+01,2.591664e+01,2.592153e+01,2.593396e+01,2.598811e+01,2.610945e+01,-6.032426e+00,3.200081e+01,3.214050e+01,3.216516e+01,3.211300e+01,3.189476e+01,3.085936e+01,2.611328e+01,2.045666e+01,1.978918e+01,1.970975e+01,1.965512e+01,1.963682e+01,1.963547e+01,1.963142e+01
3.144000e-10,2.571738e+01,2.586239e+01,2.590288e+01,2.591051e+01,2.591533e+01,2.591664e+01,2.592153e+01,2.593396e+01,2.598811e+01,2.610945e+01,-6.032426e+00,3.200081e+01,3.214050e+01,3.216516e+01,3.211300e+01,3.189476e+01,3.085936e+01,2.611328e+01,2.045666e+01,1.978918e+01,1.970975e+01,1.965512e+01,1.963682e+01,1.963547e+01,1.963142e+01
3.146000e-10,2.571738e+01,2.586239e+01,2.590288e+01,2.591051e+01,2.591533e+01,2.591664e+01,2.592153e+01,2.593396e+01,2.598811e+01,2.610945e+01,-6.032426e+00,3.200081e+01,3.214050e+01,3.216516e+01,3.211300e+01,3.189476e+01,3.085936e+01,2.611328e+01,2.045666e+01,1.978918e+01,1.970975e+01,1.965512e+01,1.963682e+01,1.963547e+01,1.963142e+01
3.148000e-10,2.571738e+01,2.586239e+01,2.590288e+01,2.591051e+01,2.591533e+01,2.591664e+01,2.592153e+01,2.593396e+01,2.598811e+01,2.610945e+01,-6.032426e+00,3.200081e+01,3.214050e+01,3.216516e+01,3.211300e+01,3.189476e+01,3.085936e+01,2.611328e+01,2.045666e+01,1.978918e+01,1.970975e+01,1.965512e+01,1.963682e+01,1.963547e+01,1.963142e+01
3.150000e-10,2.571738e+01,2.586239e+01,2.590288e+01,2.591051e+01,2.591533e+01,2.591664e+01,2.592153e+01,2.593396e+01,2.598811e+01,2.610945e+01,-6.032426e+00,3.200081e+01,3.214050e+01,3.216516e+01,3.211300e+01,3.189476e+01,3.085936e+01,2.611328e+01,2.045666e+01,1.978918e+01,1.970975e+01,1.965512e+01,1.963682e+01,1.963547e+01,1.963142e+01
3.152000e-10,2.571738e+01,2.586239e+01,2.590288e+01,2.591051e+01,2.591533e+01,2.591664e+01,2.592153e+01,2.593396e+01,2.598811e+01,2.610945e+01,-6.032426e+00,3.200081e+01,3.214050e+01,3.216516e+01,3.211300e+01,3.189476e+01,3.085936e+01,2.611328e+01,2.045666e+01,1.978918e+01,1.970975e+01,1.965512e+01,1.963682e+01,1.963547e+01,1.963142e+01
3.154000e-10,2.571738e+01,2.586239e+01,2.590288e+01,2.591051e+01,2.591533e+01,2.591664e+01,2.592153e+01,2.593396e+01,2.598811e+01,2.610945e+01,-6.032426e+00,3.200081e+01,3.214050e+01,3.216516e+01,3.211300e+01,3.189476e+01,3.085936e+01,2.611328e+01,2.045666e+01,1.978918e+01,1.970975e+01,1.965512e+01,1.963682e+01,1.963547e+01,1.963142e+01
3.156000e-10,2.571738e+01,2.586239e+01,2.590288e+01,2.591051e+01,2.591533e+01,2.591664e+01,2.592153e+01,2.593396e+01,2.598811e+01,2.610945e+01,-6.032426e+00,3.200081e+01,3.214050e+01,3.216516e+01,3.211300e+01,3.189476e+01,3.085936e+01,2.611328e+01,2.045666e+01,1.978918e+01,1.970975e+01,1.965512e+01,1.963682e+01,1.963547e+01,1.963142e+01
3.158000e-10,2.571738e+01,2.586239e+01,2.590288e+01,2.591051e+01,2.591533e+01,2.591664e+01,2.592153e+01,2.593396e+01,2.598811e+01,2.610945e+01,-6.032426e+00,3.200081e+01,3.214050e+01,3.216516e+01,3.211300e+01,3.189476e+01,3.085936e+01,2.611328e+01,2.045666e+01,1.978918e+01,1.970975e+01,1.965512e+01,1.963682e+01,1.963547e+01,1.963142e+01
3.160000e-10,2.571738e+01,2.586239e+01,2.590288e+01,2.591051e+01,2.591533e+01,2.591664e+01,2.592153e+01,2.593396e+01,2.598811e+01,2.610945e+01,-6.032426e+00,3.200081e+01,3.214050e+01,3.216516e+01,3.211300e+01,3.189476e+01,3.085936e+01,2.611328e+01,2.045666e+01,1.978918e+01,1.970975e+01,1.965512e+01,1.963682e+01,1.963547e+01,1.963142e+01
3.162000e-10,2.571738e+01,2.586239e+01,2.590288e+01,2.591051e+01,2.591533e+01,2.591664e+01,2.592153e+01,2.593396e+01,2.598811e+01,2.610945e+01,-6.032426e+00,3.200081e+01,3.214050e+01,3.216516e+01,3.211300e+01,3.189476e+01,3.085936e+01,2.611328e+01,2.045666e+01,1.978918e+01,1.970975e+01,1.965512e+01,1.963682e+01,1.963547e+01,1.963142e+01
3.164000e-10,2.571738e+01,2.586239e+01,2.590288e+01,2.591051e+01,2.591533e+01,2.591664e+01,2.592153e+01,2.593396e+01,2.598811e+01,2.610945e+01,-6.032426e+00,3.200081e+01,3.214050e+01,3.216516e+01,3.211300e+01,3.189476e+01,3.085936e+01,2.611328e+01,2.045666e+01,1.978918e+01,1.970975e+01,1.965512e+01,1.963682e+01,1.963547e+01,1.963142e+01
3.166000e-10,2.571738e+01,2.586239e+01,2.590288e+01,2.591051e+01,2.591533e+01,2.591664e+01,2.592153e+01,2.593396e+01,2.598811e+01,2.610945e+01,-6.032426e+00,3.200081e+01,3.214050e+01,3.216516e+01,3.211300e+01,3.189476e+01,3.085936e+01,2.611328e+01,2.045666e+01,1.978918e+01,1.970975e+01,1.965512e+01,1.963682e+01,1.963547e+01,1.963142e+01
3.168000e-10,2.571738e+01,2.586239e+01,2.590288e+01,2.591051e+01,2.591533e+01,2.591664e+01,2.592153e+01,2.593396e+01,2.598811e+01,2.610945e+01,-6.032426e+00,3.200081e+01,3.214050e+01,3.216516e+01,3.211300e+01,3.189476e+01,3.085936e+01,2.611328e+01,2.045666e+01,1.978918e+01,1.970975e+01,1.965512e+01,1.963682e+01,1.963547e+01,1.963142e+01
3.170000e-10,2.571738e+01,2.586239e+01,2.590288e+01,2.591051e+01,2.591533e+01,2.591664e+01,2.592153e+01,2.593396e+01,2.598811e+01,2.610945e+01,-6.032426e+00,3.200081e+01,3.214050e+01,3.216516e+01,3.211300e+01,3.189476e+01,3.085936e+01,2.611328e+01,2.045666e+01,1.978918e+01,1.970975e+01,1.965512e+01,1.963682e+01,1.963547e+01,1.963142e+01
3.172000e-10,2.571738e+01,2.586239e+01,2.590288e+01,2.591051e+01,2.591533e+01,2.591664e+01,2.592153e+01,2.593396e+01,2.598811e+01,2.610945e+01,-6.032426e+00,3.200081e+01,3.214050e+01,3.216516e+01,3.211300e+01,3.189476e+01,3.085936e+01,2.611328e+01,2.045666e+01,1.978918e+01,1.970975e+01,1.965512e+01,1.963682e+01,1.963547e+01,1.963142e+01
3.174000e-10,2.571738e+01,2.586239e+01,2.590288e+01,2.591051e+01,2.591533e+01,2.591664e+01,2.592153e+01,2.593396e+01,2.598811e+01,2.610945e+01,-6.032426e+00,3.200081e+01,3.214050e+01,3.216516e+01,3.211300e+01,3.189476e+01,3.085936e+01,2.611328e+01,2.045666e+01,1.978918e+01,1.970975e+01,1.965512e+01,1.963682e+01,1.963547e+01,1.963142e+01
3.176000e-10,2.571738e+01,2.586239e+01,2.590288e+01,2.591051e+01,2.591533e+01,2.591664e+01,2.592153e+01,2.593396e+01,2.598811e+01,2.610945e+01,-6.032426e+00,3.200081e+01,3.214050e+01,3.216516e+01,3.211300e+01,3.189476e+01,3.085936e+01,2.611328e+01,2.045666e+01,1.978918e+01,1.970975e+01,1.965512e+01,1.963682e+01,1.963547e+01,1.963142e+01
3.178000e-10,2.571738e+01,2.586239e+01,2.590288e+01,2.591051e+01,2.591533e+01,2.591664e+01,2.592153e+01,2.593396e+01,2.598811e+01,2.610945e+01,-6.032426e+00,3.200081e+01,3.214050e+01,3.216516e+01,3.211300e+01,3.189476e+01,3.085936e+01,2.611328e+01,2.045666e+01,1.978918e+01,1.970975e+01,1.965512e+01,1.963682e+01,1.963547e+01,1.963142e+01
3.180000e-10,2.571738e+01,2.586239e+01,2.590288e+01,2.591051e+01,2.591533e+01,2.591664e+01,2.592153e+01,2.593396e+01,2.598811e+01,2.610945e+01,-6.032426e+00,3.200081e+01,3.214050e+01,3.216516e+01,3.211300e+01,3.189476e+01,3.085936e+01,2.611328e+01,2.045666e+01,1.978918e+01,1.970975e+01,1.965512e+01,1.963682e+01,1.963547e+01,1.963142e+01
3.182000e-10,2.571738e+01,2.586239e+01,2.590288e+01,2.591051e+01,2.591533e+01,2.591664e+01,2.592153e+01,2.593396e+01,2.598811e+01,2.610945e+01,-6.032426e+00,3.200081e+01,3.214050e+01,3.216516e+01,3.211300e+01,3.189476e+01,3.085936e+01,2.611328e+01,2.045666e+01,1.978918e+01,1.970975e+01,1.965512e+01,1.963682e+01,1.963547e+01,1.963142e+01
3.184000e-10,2.571738e+01,2.586239e+01,2.590288e+01,2.591051e+01,2.591533e+01,2.591664e+01,2.592153e+01,2.593396e+01,2.598811e+01,2.610945e+01,-6.032426e+00,3.200081e+01,3.214050e+01,3.216516e+01,3.211300e+01,3.189476e+01,3.085936e+01,2.611328e+01,2.045666e+01,1.978918e+01,1.970975e+01,1.965512e+01,1.963682e+01,1.963547e+01,1.963142e+01
