time,"P(B5|X9)","P(B1|X9)","P(B3|X9)","P(B2|X11)","P(B1|X12)"
3.118000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
3.120000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
3.122000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
3.124000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
3.126000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
3.128000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
3.130000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
3.132000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
3.134000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
3.136000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
3.138000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
3.140000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
3.142000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
3.144000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
3.146000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
3.148000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
3.150000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
3.152000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
3.154000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
3.156000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
3.158000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
3.160000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
3.162000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
3.164000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
3.166000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
3.168000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
3.170000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
3.172000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
3.174000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
3.176000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
3.178000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
3.180000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
3.182000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
3.184000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
3.186000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
3.188000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
3.190000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
3.192000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
3.194000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
3.196000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
3.198000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
3.200000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
3.202000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
3.204000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
3.206000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
3.208000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
3.210000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
3.212000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
3.214000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
3.216000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
3.218000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
3.220000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
3.222000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
3.224000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
3.226000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
3.228000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
3.230000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
3.232000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
3.234000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
3.236000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
3.238000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
3.240000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
3.242000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
3.244000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
3.246000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
3.248000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
3.250000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
3.252000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
3.254000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
3.256000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
3.258000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
3.260000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
3.262000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
3.264000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
3.266000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
3.268000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
3.270000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
3.272000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
3.274000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
3.276000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
3.278000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
3.280000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
3.282000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
3.284000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
3.286000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
3.288000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
3.290000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
3.292000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
3.294000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
3.296000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
3.298000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
3.300000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
3.302000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
3.304000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
3.306000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
3.308000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
3.310000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
3.312000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
3.314000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
3.316000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
3.318000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
3.320000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
3.322000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
3.324000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
3.326000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
3.328000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
3.330000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
3.332000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
3.334000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
3.336000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
3.338000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
3.340000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
3.342000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
3.344000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
3.346000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
3.348000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
3.350000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
3.352000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
3.354000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
3.356000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
3.358000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
3.360000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
3.362000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
3.364000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
3.366000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
3.368000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
3.370000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
3.372000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
3.374000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
3.376000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
3.378000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
3.380000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
3.382000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
3.384000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
3.386000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
3.388000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
3.390000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
3.392000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
3.394000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
3.396000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
3.398000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
3.400000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
3.402000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
3.404000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
3.406000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
3.408000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
3.410000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
3.412000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
3.414000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
3.416000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
3.418000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
3.420000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
3.422000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
3.424000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
3.426000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
3.428000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
3.430000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
3.432000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
3.434000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
3.436000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
3.438000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
3.440000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
3.442000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
3.444000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
3.446000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
3.448000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
3.450000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
3.452000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
3.454000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
3.456000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
3.458000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
3.460000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
3.462000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
3.464000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
3.466000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
3.468000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
3.470000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
3.472000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
3.474000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
3.476000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
3.478000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
3.480000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
3.482000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
3.484000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
3.486000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
3.488000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
3.490000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
3.492000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
3.494000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
3.496000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
3.498000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
3.500000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
3.502000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
3.504000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
3.506000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
3.508000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
3.510000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
3.512000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
3.514000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
3.516000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
3.518000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
3.520000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
3.522000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
3.524000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
3.526000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
3.528000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
3.530000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
3.532000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
3.534000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
3.536000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
3.538000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
3.540000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
3.542000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
3.544000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
3.546000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
3.548000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
3.550000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
3.552000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
3.554000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
3.556000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
3.558000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
3.560000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
3.562000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
3.564000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
3.566000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
3.568000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
3.570000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
3.572000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
3.574000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
3.576000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
3.578000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
3.580000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
3.582000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
3.584000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
3.586000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
3.588000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
3.590000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
3.592000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
3.594000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
3.596000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
3.598000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
3.600000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
3.602000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
3.604000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
3.606000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
3.608000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
3.610000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
3.612000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
3.614000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
3.616000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
3.618000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
3.620000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
3.622000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
3.624000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
3.626000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
3.628000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
3.630000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
3.632000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
3.634000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
3.636000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
3.638000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
3.640000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
3.642000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
3.644000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
3.646000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
3.648000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
3.650000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
3.652000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
3.654000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
3.656000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
3.658000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
3.660000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
3.662000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
3.664000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
3.666000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
3.668000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
3.670000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
3.672000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
3.674000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
3.676000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
3.678000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
3.680000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
3.682000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
3.684000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
